athlete_uid,playing_level,cmj_jump_height_cm,actual_bat_speed_mph,pred_bat_speed_mph,residual_mph
676bcad7-4b2e-4f81-8e31-aa37b6d6d787,College,52.1,70.1,70.62982205384901,-0.529822053849017
011eceda-668a-4144-ad77-a7ebbe459488,College,39.94,70.2,65.8119005782946,4.388099421705405
7badf75f-3f40-4722-adb3-fc8d5788791a,College,20.55,55.5,58.12937612015315,-2.6293761201531467
aacd7d33-24c9-43de-a488-d5af669ca279,College,48.77,76.1,69.3104405971388,6.789559402861201
4a556589-20a5-4f37-9083-c5500740526b,College,36.23,63.0,64.34195907547331,-1.3419590754733122
c526fcde-7d37-463e-a7c6-3f1e32c2832d,College,50.48,64.9,69.98796080463863,-5.087960804638627
d047f752-577f-4ad5-80a1-6a58862df0f6,College,45.41,66.2,67.97917282099876,-1.7791728209987525
a24f33fa-2a6c-4289-bb99-1119c4ec503c,College,41.3,65.4,66.35074705911317,-0.9507470591131693
011eceda-668a-4144-ad77-a7ebbe459488,College,39.14,68.2,65.49493206016602,2.705067939833981
17ddae77-d934-438e-accc-83b19aceb378,College,40.2,70.4,65.91491534668639,4.485084653313621
4a556589-20a5-4f37-9083-c5500740526b,College,34.36,63.3,63.60104516434775,-0.3010451643477552
a682bdc3-f93f-454a-9361-3a5db17adec3,College,45.14,70.1,67.87219594613036,2.227804053869633
eb367f8f-5dd8-419e-b928-a0f8e3172b89,College,33.34,59.1,63.196910303733816,-4.096910303733814
c526fcde-7d37-463e-a7c6-3f1e32c2832d,College,47.78,67.3,68.91819205595468,-1.6181920559546796
96dbc0b8-10db-4284-bfd6-725247c2782f,College,23.26,43.2,59.20310697531371,-16.003106975313706
d047f752-577f-4ad5-80a1-6a58862df0f6,College,45.96,65.5,68.19708867721215,-2.6970886772121503
988dfe28-bcb2-456e-9511-1b1181a7506c,College,47.04,65.4,68.62499617668574,-3.2249961766857353
cad3b788-08cf-4c29-926d-a001670a6c30,College,52.42,69.1,70.75660946110044,-1.6566094611004445
82b0b250-94f9-4a9d-acb3-e2f2f3c006e4,College,48.45,66.6,69.18365318988737,-2.5836531898873716
311f163d-0acb-4447-9381-d8fb5b6c8f66,College,41.37,65.3,66.37848180444944,-1.0784818044494386
0468cc13-4cce-4360-a8af-cb1afba8e280,College,44.2,55.5,67.49975793732928,-11.999757937329278
e0e1b11d-ecd9-4dbf-916d-42e05177b6c3,College,35.01,62.7,63.85858208532722,-1.1585820853272182
