athlete_uid,playing_level,cmj_jump_height_cm,actual_bat_speed_mph,pred_bat_speed_mph,residual_mph
1921179e-9a4e-45bf-a697-ee94c0ade229,College,38.56,67.2,63.17883702337912,4.021162976620886
86e2a7a9-3392-4a49-8d1f-30a71c7fd288,College,39.79,59.7,63.961633123989586,-4.261633123989583
ffa444b1-bc3d-4b69-ad4c-e4706a10d13d,College,49.54,68.6,70.16672416541398,-1.5667241654139872
a6183ddd-0555-4694-85b7-c7c20d81d0b8,College,45.65,68.4,67.69105194478414,0.7089480552158705
80979d72-a264-4fa7-bc1e-df683f0a91cc,College,47.98,75.4,69.17390959878607,6.226090401213938
5a920021-0342-497e-b8fd-174c90d8936f,High School,34.25,58.4,60.43586857327254,-2.035868573272545
40c59397-0533-47f9-abdf-aa0b1bcd9fb3,High School,49.32,58.3,70.02671185473568,-11.726711854735683
59b95e48-9c37-4d32-9ec1-437ea3aa9fa9,College,37.42,66.1,62.45331868622796,3.646681313772035
988dfe28-bcb2-456e-9511-1b1181a7506c,College,51.35,62.0,71.31864363053995,-9.318643630539952
69163ea4-6fb3-419d-8cf9-fcbf50166381,College,39.43,64.6,63.73252207015237,0.8674779298476238
33f500ee-2c98-482f-8ecc-f780e5d3c01f,High School,49.27,67.9,69.99489087503608,-2.0948908750360715
510fa853-5b87-4f18-b0d0-5268b4eee1d3,High School,40.77,63.8,64.58532432610198,-0.7853243261019855
3a1510cc-be4d-4c13-aa61-c34ecefcf58c,College,38.26,71.5,62.98791114518144,8.512088854818558
ebe1a30e-5612-4193-9ef5-42298499de6e,College,49.63,74.5,70.22400192887328,4.275998071126722
19ad815d-e363-4db3-b0b2-afda3a366b40,College,50.47,65.8,70.75859438782678,-4.958594387826778
0468cc13-4cce-4360-a8af-cb1afba8e280,College,51.47,63.9,71.395013981819,-7.495013981819007
76013a40-c6ff-4a3e-936e-520cf89c5218,High School,47.85,65.4,69.09117505156709,-3.691175051567086
fad6a73a-d461-4cf4-a74e-fd310002ac24,College,41.63,71.7,65.13264517693531,6.56735482306469
b225a9d9-5dd4-47a1-82a8-a893cf22672f,College,45.9,73.1,67.8501568432822,5.2498431567177875
8ec56890-f5d1-4b19-98a3-c1b4afe97740,High School,29.05,50.2,57.12648668451286,-6.926486684512859
e24f29b6-b8e8-473d-8044-bf5779893afb,High School,43.46,61.5,66.29729303394112,-4.797293033941116
c8fdcfb2-18dc-46b1-bed4-f2699c29a78d,College,37.19,61.2,62.30694217960974,-1.1069421796097387
f1610ff0-4c3d-48c0-b060-4b264b4a3676,College,44.58,70.2,67.01008297921244,3.1899170207875613
68e06334-edee-4a57-bb43-0b03b610c05d,College,52.78,71.1,72.22872364994885,-1.1287236499488529
b557334d-0076-495e-8c77-bcdcbdea42bb,College,53.4,67.7,72.62330379822404,-4.92330379822404
3a0315d9-8fc3-4389-b396-e79204ab74b9,College,34.73,71.0,60.74134997838881,10.258650021611189
2672ff0d-d896-484b-adb1-a6fa7845c012,High School,29.02,52.1,57.1073940966931,-5.007394096693098
d241a71d-2e3b-462c-a0e2-defd6e97dae4,High School,38.85,65.0,63.36339870563687,1.6366012943631318
fb586199-e0fd-4459-bb63-2cbd4f5a4d78,College,38.99,65.3,63.45249744879578,1.8475025512042151
26bd7f15-627d-4a4f-b8ce-9e3e72218fc5,High School,39.77,68.9,63.94890473210974,4.951095267890267
3f5740bc-c27c-4ce7-98ce-176549d426eb,High School,39.26,59.6,63.624330739173686,-4.024330739173685
8ffe9e10-b89c-400b-bc7d-1a77dd24322d,College,39.21,71.4,63.59250975947408,7.807490240525922
ae00dacc-979e-4563-94f4-4f906505d912,College,37.98,67.1,62.809713658863615,4.29028634113638
08a63457-73f2-424d-aa05-9940fc850e2f,High School,39.68,66.4,63.891626968650435,2.5083730313495707
a10b2ff0-5b6d-4b72-97cd-22f12ba70ba2,College,47.72,68.5,69.00844050434809,-0.5084405043480871
cad3b788-08cf-4c29-926d-a001670a6c30,College,51.81,69.1,71.61139664377637,-2.5113966437763793
c2e809f2-99aa-4b11-9910-ada444d5c95d,College,44.26,72.3,66.80642870913492,5.493571290865077
ba7936b1-678a-4c26-a19a-98ef3d40d216,High School,37.8,71.3,62.69515813194501,8.60484186805499
30001a5c-b2d4-4653-8d38-308779f028e8,College,48.19,68.4,69.30755771352445,-0.9075577135244401
61bf1db5-9408-431b-9529-71c6a62925ea,College,48.56,73.7,69.54303296330158,4.156967036698418
d047f752-577f-4ad5-80a1-6a58862df0f6,College,39.41,62.8,63.719793678272524,-0.9197936782725264
5c273df0-27e1-44de-a77d-6ffb15bc9e0e,College,45.64,63.7,67.68468774884423,-3.984687748844223
